"","X.1","X","id","stationid","stationname","sampledate","sampletime","parameter","qualifier","result","unit","method","type","county","description","beachname","latitude","longitude","createdate","sourcefile","date","month"
"30123",61404,61855,805,805,"DPH-113B","2022-04-04","07:25:00","Fecal Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-04-06 13:14:39","DPH_113B.csv","2022-04-06 13:14:39",4
"30124",61405,61856,805,805,"DPH-113B","2022-04-04","07:25:00","Total Coliforms","=",31,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-04-06 13:14:39","DPH_113B.csv","2022-04-06 13:14:39",4
"30125",61406,61857,805,805,"DPH-113B","2022-03-29","07:15:00","Enterococcus","=",189,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-04-04 09:04:53","DPH_113B.csv","2022-04-04 09:04:53",3
"30126",61407,61858,805,805,"DPH-113B","2022-03-29","07:15:00","Fecal Coliforms","=",160,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-04-04 09:04:53","DPH_113B.csv","2022-04-04 09:04:53",3
"30127",61408,61859,805,805,"DPH-113B","2022-03-29","07:15:00","Total Coliforms","=",4106,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-04-04 09:04:53","DPH_113B.csv","2022-04-04 09:04:53",3
"30128",61409,61860,805,805,"DPH-113B","2022-03-28","07:00:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2023-04-03 16:11:00","DPH_113B.csv","2023-04-03 16:11:00",3
"30129",61410,61861,805,805,"DPH-113B","2022-03-28","07:00:00","Fecal Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2023-04-03 16:11:00","DPH_113B.csv","2023-04-03 16:11:00",3
"30130",61411,61862,805,805,"DPH-113B","2022-03-28","07:00:00","Total Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2023-04-03 16:11:00","DPH_113B.csv","2023-04-03 16:11:00",3
"30131",61412,61863,805,805,"DPH-113B","2022-03-21","07:20:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-04-04 17:22:37","DPH_113B.csv","2022-04-04 17:22:37",3
"30132",61413,61864,805,805,"DPH-113B","2022-03-21","07:20:00","Fecal Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-04-04 17:22:37","DPH_113B.csv","2022-04-04 17:22:37",3
"30133",61414,61865,805,805,"DPH-113B","2022-03-21","07:20:00","Total Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-04-04 17:22:37","DPH_113B.csv","2022-04-04 17:22:37",3
"30134",61415,61866,805,805,"DPH-113B","2022-03-14","07:30:00","Enterococcus","=",10,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-03-15 15:51:45","DPH_113B.csv","2022-03-15 15:51:45",3
"30135",61416,61867,805,805,"DPH-113B","2022-03-14","07:30:00","Fecal Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-03-15 15:51:45","DPH_113B.csv","2022-03-15 15:51:45",3
"30136",61417,61868,805,805,"DPH-113B","2022-03-14","07:30:00","Total Coliforms","=",41,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-03-15 15:51:45","DPH_113B.csv","2022-03-15 15:51:45",3
"30137",61418,61869,805,805,"DPH-113B","2022-03-07","07:20:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-03-08 13:32:17","DPH_113B.csv","2022-03-08 13:32:17",3
"30138",61419,61870,805,805,"DPH-113B","2022-03-07","07:20:00","Fecal Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-03-08 13:32:17","DPH_113B.csv","2022-03-08 13:32:17",3
"30139",61420,61871,805,805,"DPH-113B","2022-03-07","07:20:00","Total Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-03-08 13:32:17","DPH_113B.csv","2022-03-08 13:32:17",3
"30140",61421,61872,805,805,"DPH-113B","2022-02-28","07:30:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-03-02 13:34:29","DPH_113B.csv","2022-03-02 13:34:29",2
"30141",61422,61873,805,805,"DPH-113B","2022-02-28","07:30:00","Fecal Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-03-02 13:34:29","DPH_113B.csv","2022-03-02 13:34:29",2
"30142",61423,61874,805,805,"DPH-113B","2022-02-28","07:30:00","Total Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-03-02 13:34:29","DPH_113B.csv","2022-03-02 13:34:29",2
"30143",61424,61875,805,805,"DPH-113B","2022-02-22","07:45:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-02-23 15:53:05","DPH_113B.csv","2022-02-23 15:53:05",2
"30144",61425,61876,805,805,"DPH-113B","2022-02-22","07:45:00","Fecal Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-02-23 15:53:05","DPH_113B.csv","2022-02-23 15:53:05",2
"30145",61426,61877,805,805,"DPH-113B","2022-02-22","07:45:00","Total Coliforms","=",41,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-02-23 15:53:04","DPH_113B.csv","2022-02-23 15:53:04",2
"30146",61427,61878,805,805,"DPH-113B","2022-02-14","07:10:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-02-16 13:06:46","DPH_113B.csv","2022-02-16 13:06:46",2
"30147",61428,61879,805,805,"DPH-113B","2022-02-14","07:10:00","Fecal Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-02-16 13:06:46","DPH_113B.csv","2022-02-16 13:06:46",2
"30148",61429,61880,805,805,"DPH-113B","2022-02-14","07:10:00","Total Coliforms","=",20,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-02-16 13:06:46","DPH_113B.csv","2022-02-16 13:06:46",2
"30149",61430,61881,805,805,"DPH-113B","2022-02-07","07:25:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-02-08 16:12:34","DPH_113B.csv","2022-02-08 16:12:34",2
"30150",61431,61882,805,805,"DPH-113B","2022-02-07","07:25:00","Fecal Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-02-08 16:12:34","DPH_113B.csv","2022-02-08 16:12:34",2
"30151",61432,61883,805,805,"DPH-113B","2022-02-07","07:25:00","Total Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-02-08 16:12:34","DPH_113B.csv","2022-02-08 16:12:34",2
"30152",61433,61884,805,805,"DPH-113B","2022-01-31","07:40:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-02-02 08:46:37","DPH_113B.csv","2022-02-02 08:46:37",1
"30153",61434,61885,805,805,"DPH-113B","2022-01-31","07:40:00","Fecal Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-02-02 08:46:36","DPH_113B.csv","2022-02-02 08:46:36",1
"30154",61435,61886,805,805,"DPH-113B","2022-01-31","07:40:00","Total Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-02-02 08:46:36","DPH_113B.csv","2022-02-02 08:46:36",1
"30155",61436,61887,805,805,"DPH-113B","2022-01-24","07:25:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-01-26 13:05:43","DPH_113B.csv","2022-01-26 13:05:43",1
"30156",61437,61888,805,805,"DPH-113B","2022-01-24","07:25:00","Fecal Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-01-26 13:05:43","DPH_113B.csv","2022-01-26 13:05:43",1
"30157",61438,61889,805,805,"DPH-113B","2022-01-24","07:25:00","Total Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-01-26 13:05:43","DPH_113B.csv","2022-01-26 13:05:43",1
"30158",61439,61890,805,805,"DPH-113B","2022-01-18","07:05:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-01-19 14:04:16","DPH_113B.csv","2022-01-19 14:04:16",1
"30159",61440,61891,805,805,"DPH-113B","2022-01-18","07:05:00","Fecal Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-01-19 14:04:16","DPH_113B.csv","2022-01-19 14:04:16",1
"30160",61441,61892,805,805,"DPH-113B","2022-01-18","07:05:00","Total Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-01-19 14:04:16","DPH_113B.csv","2022-01-19 14:04:16",1
"30161",61442,61893,805,805,"DPH-113B","2022-01-10","07:50:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-01-19 09:31:37","DPH_113B.csv","2022-01-19 09:31:37",1
"30162",61443,61894,805,805,"DPH-113B","2022-01-10","07:50:00","Fecal Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-01-19 09:31:37","DPH_113B.csv","2022-01-19 09:31:37",1
"30163",61444,61895,805,805,"DPH-113B","2022-01-10","07:50:00","Total Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-01-19 09:31:37","DPH_113B.csv","2022-01-19 09:31:37",1
"30164",61445,61896,805,805,"DPH-113B","2022-01-03","07:20:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-01-04 15:19:13","DPH_113B.csv","2022-01-04 15:19:13",1
"30165",61446,61897,805,805,"DPH-113B","2022-01-03","07:20:00","Fecal Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-01-04 15:19:13","DPH_113B.csv","2022-01-04 15:19:13",1
"30166",61447,61898,805,805,"DPH-113B","2022-01-03","07:20:00","Total Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2022-01-04 15:19:13","DPH_113B.csv","2022-01-04 15:19:13",1
"30167",61448,61899,805,805,"DPH-113B","2021-12-27","07:20:00","Enterococcus","=",96,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-12-28 14:36:17","DPH_113B.csv","2021-12-28 14:36:17",12
"30168",61449,61900,805,805,"DPH-113B","2021-12-27","07:20:00","Fecal Coliforms","=",134,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-12-28 14:36:17","DPH_113B.csv","2021-12-28 14:36:17",12
"30169",61450,61901,805,805,"DPH-113B","2021-12-27","07:20:00","Total Coliforms","=",1723,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-12-28 14:36:17","DPH_113B.csv","2021-12-28 14:36:17",12
"30170",61451,61902,805,805,"DPH-113B","2021-12-20","07:35:00","Enterococcus","=",10,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-12-22 07:49:48","DPH_113B.csv","2021-12-22 07:49:48",12
"30171",61452,61903,805,805,"DPH-113B","2021-12-20","07:35:00","Fecal Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-12-22 07:49:48","DPH_113B.csv","2021-12-22 07:49:48",12
"30172",61453,61904,805,805,"DPH-113B","2021-12-20","07:35:00","Total Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-12-22 07:49:48","DPH_113B.csv","2021-12-22 07:49:48",12
"30173",61454,61905,805,805,"DPH-113B","2021-12-13","07:35:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-12-15 08:12:46","DPH_113B.csv","2021-12-15 08:12:46",12
"30174",61455,61906,805,805,"DPH-113B","2021-12-13","07:35:00","Fecal Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-12-15 08:12:46","DPH_113B.csv","2021-12-15 08:12:46",12
"30175",61456,61907,805,805,"DPH-113B","2021-12-13","07:35:00","Total Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-12-15 08:12:46","DPH_113B.csv","2021-12-15 08:12:46",12
"30176",61457,61908,805,805,"DPH-113B","2021-12-06","07:10:00","Enterococcus","=",10,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-12-07 16:05:10","DPH_113B.csv","2021-12-07 16:05:10",12
"30177",61458,61909,805,805,"DPH-113B","2021-12-06","07:10:00","Fecal Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-12-07 16:05:10","DPH_113B.csv","2021-12-07 16:05:10",12
"30178",61459,61910,805,805,"DPH-113B","2021-12-06","07:10:00","Total Coliforms","<",5,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-12-07 16:05:10","DPH_113B.csv","2021-12-07 16:05:10",12
"30179",61460,61911,805,805,"DPH-113B","2021-11-29","07:10:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-11-30 15:23:36","DPH_113B.csv","2021-11-30 15:23:36",11
"30180",61461,61912,805,805,"DPH-113B","2021-11-29","07:10:00","Fecal Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-11-30 15:23:36","DPH_113B.csv","2021-11-30 15:23:36",11
"30181",61462,61913,805,805,"DPH-113B","2021-11-29","07:10:00","Total Coliforms","=",20,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-11-30 15:23:36","DPH_113B.csv","2021-11-30 15:23:36",11
"30182",61463,61914,805,805,"DPH-113B","2021-11-22","07:15:00","Enterococcus","=",10,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-11-23 16:24:58","DPH_113B.csv","2021-11-23 16:24:58",11
"30183",61464,61915,805,805,"DPH-113B","2021-11-22","07:15:00","Fecal Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-11-23 16:24:58","DPH_113B.csv","2021-11-23 16:24:58",11
"30184",61465,61916,805,805,"DPH-113B","2021-11-22","07:15:00","Total Coliforms","=",31,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-11-23 16:24:58","DPH_113B.csv","2021-11-23 16:24:58",11
"30185",61466,61917,805,805,"DPH-113B","2021-11-18","08:15:00","Enterococcus","=",10,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-11-24 13:06:24","DPH_113B.csv","2021-11-24 13:06:24",11
"30186",61467,61918,805,805,"DPH-113B","2021-11-18","08:15:00","Fecal Coliforms","=",41,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-11-24 13:06:24","DPH_113B.csv","2021-11-24 13:06:24",11
"30187",61468,61919,805,805,"DPH-113B","2021-11-18","08:15:00","Total Coliforms","=",63,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-11-24 13:06:24","DPH_113B.csv","2021-11-24 13:06:24",11
"30188",61469,61920,805,805,"DPH-113B","2021-11-17","08:30:00","Enterococcus","=",10,"MPN/100ml","Enterolert","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-11-18 14:39:16","DPH_113B.csv","2021-11-18 14:39:16",11
"30189",61470,61921,805,805,"DPH-113B","2021-11-17","08:30:00","Fecal Coliforms","=",10,"MPN/100ml","Colilert 18","Results","Los Angeles","28th Street 50 yards south of storm drain","Manhattan Beach",33.89401,-118.41849,"2021-11-18 14:39:16","DPH_113B.csv","2021-11-18 14:39:16",11
